Block,Speaker,SpeakerGender,Sentence,NewSentenceID,Word,POS,POS_class,NSyll,NSyllRealized,Vowel,Freq,LogFreq,AccentPosition,AccentType,LastArgument,Focused,MeanPitch,MaxPitch,PitchRangeST,PitchSlopeST,RMS_amplitude,SpectralEmphasis,H1A2,H1A3,SyllableDur,VowelDur,t_dur_norm,mean_norm,min_norm,max_norm,vocDur_norm,sylDur_norm,RMS_norm,range_norm,range_norm3,slope_norm,PScore
1,10,W,18,R18,empfehlung,NN,content,3,3,long,124,2.096910013,nuclear_IP,low,last,no_focus_particle,237.594,308.831,6.46891687,-16.58696633,78,3.66,-0.471747235,13.55976602,208,92,-0.139037433,0.892894992,0.798744053,1.160608657,0.032798574,0.074153298,1.020555025,6.46891687,0.361864604,-46.52644056,11
1,10,W,18,R18,bekommen,VV,content,3,2,short,7231,3.859258417,no_accent,no_accent,not_last,no_focus_particle,211.1,272.563,6.057507541,14.3203488,75,20.99,-11.31674301,-7.712040008,356,103,0.150802139,0.793328673,0.72189527,1.024310958,0.036720143,0.126916221,0.981302909,6.057507541,0.302415688,40.16857838,0
1,11,M,19,S19,freundlich,ADJ,content,2,2,long,762,2.882524538,nuclear_IP,high,not_last,no_focus_particle,134,150.659,8.412230115,-25.5690885,82,6.91,1.87,9.61,444,174,-0.199878493,1.2336927,0.853236602,1.387066481,0.105710814,0.269744836,1.124951984,8.412230115,0.533829879,-42.08671966,100
1,11,M,19,S19,sieht,VV,content,1,1,long,10322,4.013805927,no_accent,no_accent,not_last,no_focus_particle,103,104.618,0.457593474,-41.59940672,71,5.25,NA,NA,236,50,-0.006682868,0.94828618,0.938057578,0.963182559,0.030376671,0.143377886,0.974043791,0.457593474,0.02512498,-68.47262346,0
1,11,M,19,S19,die,ART,function,1,1,long,326305,5.51362506,no_accent,no_accent,not_last,no_focus_particle,106,NA,0,0,68,NA,NA,NA,75,66,0,0.975906166,0,0,0.040097205,0.045565006,0.932887011,0,0,0,0
1,11,M,19,S19,janina,NE,content,3,3,long,5,0.77815125,no_accent,no_accent,last,no_focus_particle,95.76,110.497,4.002867881,-10.67431435,72,6.11,21.9665925,28.73742054,143,81,-0.22782503,0.881629947,0.807304566,1.017308524,0.049210207,0.086877278,0.987762717,4.002867881,0.210003959,-17.56992142,4
1,11,M,19,S19,aus,PTK,function,1,1,long,67378,4.828524561,no_accent,no_accent,not_last,no_focus_particle,91.345,105.428,4.619903131,115.4975783,71,7.84,3.45,8.94,285,152,0.024301337,0.840982535,0.743299852,0.970639955,0.092345079,0.173147023,0.974043791,4.619903131,0.227340103,190.1090138,0
1,3,W,20,T20,vorhin,ADV,content,2,2,short,1090,3.037824751,prenuclear,rising,not_last,no_focus_particle,245.172,285.213,5.370765908,31.59274064,78,2.08,4.947992051,12.7800337,222,65,0.057432432,0.977856129,0.834148307,1.137557633,0.021959459,0.075,1.027153731,5.370765908,0.303409327,93.51451229,43
1,3,W,20,T20,war,VA,function,1,1,long,106863,5.028831426,no_accent,no_accent,not_last,no_focus_particle,301.874,317.875,1.087757571,-14.90078864,81,8.51,-4.216680137,6.093166664,169,133,-0.024662162,1.204009189,1.190619965,1.267828369,0.044932432,0.057094595,1.066659643,1.087757571,0.077208404,-44.10633438,0
1,3,W,20,T20,er,PRO,function,1,1,long,121771,5.085547439,no_accent,no_accent,not_last,no_focus_particle,280.899,290.038,1.159999945,-46.39999781,79,4.52,NA,NA,49,49,-0.008445946,1.120351462,1.081831017,1.156801902,0.016554054,0.016554054,1.040322368,1.159999945,0.074970884,-137.3439935,0
1,3,W,20,T20,dafür,PRO,function,2,2,long,9543,3.979730431,no_accent,no_accent,not_last,no_focus_particle,246,282.358,8.726750967,-35.6193917,85,13.42,-6.863872885,2.150286238,139,92,-0.08277027,0.981158565,0.680277915,1.12617061,0.031081081,0.046959459,1.119334194,8.726750967,0.445892695,-105.4333994,0
1,3,W,20,T20,extra,ADV,content,2,2,short,747,2.873901598,prenuclear,rising,not_last,no_focus_particle,287,338.682,5.702589997,30.01363156,80,4.97,-2.770932313,2.61183289,192,57,0.064189189,1.144684992,0.971721893,1.350816037,0.019256757,0.064864865,1.053491006,5.702589997,0.379094143,88.84034943,64
1,3,W,20,T20,noch,ADV,content,1,1,short,86716,4.938104245,no_accent,no_accent,not_last,no_focus_particle,293.213,307.224,1.766005437,21.02387425,77,4.69,10.15381424,9.803558688,193,61,0.028378378,1.169465229,1.106515531,1.225347394,0.020608108,0.065202703,1.013985093,1.766005437,0.118831863,62.23066777,0
1,3,W,20,T20,auf,PP,function,1,1,long,131482,5.118869605,no_accent,no_accent,not_last,no_focus_particle,252.551,285.236,8.848200549,184.3375114,84,11.89,NA,NA,143,85,0.016216216,1.007286897,0.682407747,1.137649367,0.028716216,0.048310811,1.106165556,8.848200549,0.45524162,545.6390339,0
1,3,W,20,T20,dem,ART,function,1,1,long,74981,4.87495702,no_accent,no_accent,not_last,no_focus_particle,264.489,325.098,5.945260493,-51.69791733,77,1.91,17.90557868,15.38573153,189,39,-0.038851351,1.054901007,0.919764362,1.296636939,0.013175676,0.063851351,1.013985093,5.945260493,0.376872577,-153.0258353,0
1,3,W,20,T20,markt,NN,content,1,1,long,434,2.638489257,nuclear_ip,falling,not_last,no_focus_particle,203.819,225.448,2.957625903,43.49449858,82,13.8,0.296310593,-5.055776983,292,128,0.022972973,0.812921779,0.757976899,0.899187952,0.043243243,0.098648649,1.079828281,2.957625903,0.141211053,128.7437158,82
1,3,W,20,T20,beim,PP,function,1,1,long,7623,3.882182888,no_accent,no_accent,not_last,no_focus_particle,267.672,273.829,1.510986493,-16.24716659,78,8.98,-2.82637691,2.197848193,224,55,-0.031418919,1.067596241,1.00087347,1.092153125,0.018581081,0.075675676,1.027153731,1.510986493,0.091279654,-48.0916131,0
1,3,W,20,T20,obsthändler,NN,content,3,3,long,0,0,nuclear_IP,falling,last,no_focus_particle,201.146,234.769,6.605609944,-13.93588596,77,5.45,-4.182251004,10.75103575,244,69,-0.160135135,0.802260653,0.639348447,0.936364289,0.023310811,0.082432432,1.013985093,6.605609944,0.297015842,-41.25022243,7
2,2,W,1,U21,jetzt,ADV,content,1,1,short,52473,4.719944171,prenuclear,low,not_last,no_focus_particle,163.644,170.934,2.30390068,-51.19779288,79,8.56,-4.923426905,10.85524488,213,49,-0.025684932,0.792883411,0.725007389,0.828204718,0.027968037,0.121575342,1.078895975,2.30390068,0.103197329,-89.69853312,39
2,2,W,1,U21,hat,VA,function,1,1,short,114762,5.059801893,no_accent,no_accent,not_last,no_focus_particle,181,289.157,8.979549562,183.2561135,78,9.31,3.701402625,9.941191328,140,54,0.027968037,0.876976225,0.834033461,1.401015548,0.030821918,0.079908676,1.065239064,8.979549562,0.566982087,321.0647109,4
2,2,W,1,U21,sogar,ADV,content,2,2,long,5079,3.705863712,no_accent,no_accent,not_last,no_focus_particle,228,258.81,3.267542074,-54.45903457,79,10.27,-5.695977188,0.831826708,172,96,-0.034246575,1.104699333,1.038296244,1.253979098,0.054794521,0.098173516,1.078895975,3.267542074,0.215682854,-95.41222856,18
2,2,W,1,U21,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,241,396.566,10.55622822,-124.1909202,76,6.19,-4.635645577,14.31462084,131,42,-0.048515982,1.167686575,1.044270341,1.921430683,0.023972603,0.074771689,1.037925242,10.55622822,0.877160341,-217.5824922,7
2,2,W,1,U21,bahber,NE,content,2,2,long,0,0,nuclear_IP,falling,not_last,focus_particle,173.005,207.418,5.746974123,-41.04981517,80,11.01,-4.272332516,5.9550727,171,117,-0.079908676,0.838239071,0.721087644,1.004975992,0.066780822,0.09760274,1.092552886,5.746974123,0.283888348,-71.91927617,68
2,2,W,1,U21,so,ADV,content,1,1,long,110711,5.044194696,no_accent,no_accent,not_last,no_focus_particle,167,297.984,11.58519164,-331.0054754,69,6.97,-1.704615915,15.00298994,133,50,-0.019977169,0.80914381,0.739397551,1.443783886,0.028538813,0.075913242,0.942326865,11.58519164,0.704386335,-579.9215929,0
2,2,W,1,U21,eins,PRO,function,1,1,long,4665,3.668944734,no_accent,no_accent,last,no_focus_particle,145.7,305.95,13.78190079,1378.190079,71,6.9,1.57,9.46,388,167,0.005707763,0.705941635,0.668696794,1.48238053,0.095319635,0.221461187,0.969640687,13.78190079,0.813683736,2414.589018,4
2,3,W,2,H8,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,288,300.497,0.946393868,-14.55990566,85,0.68,5.752369115,13.70756163,158,63,-0.049354594,1.201847841,1.187287955,1.253998857,0.047835991,0.119969628,1.042778453,0.946393868,0.066710901,-19.17539575,7
2,3,W,2,H8,werfen,VV,content,2,2,long,1244,3.095169351,prenuclear,falling,not_last,no_focus_particle,261.298,285.776,2.243541084,9.466418077,89,12.16,-9.24,7.55,182,131,0.179954442,1.090418185,1.047614875,1.192566905,0.099468489,0.138192863,1.09185038,2.243541084,0.14495203,12.46727261,57
2,3,W,2,H8,die,ART,function,1,1,long,326305,5.51362506,no_accent,no_accent,not_last,no_focus_particle,264,267.31,0.568277379,-8.357020284,82,1.09,22.39733422,28.45229365,99,88,-0.051632498,1.101693854,1.079484708,1.115506758,0.066818527,0.075170843,1.005974507,0.568277379,0.036022051,-11.00619571,0
2,3,W,2,H8,rosine,NN,content,3,3,long,7,0.903089987,no_accent,no_accent,last,no_focus_particle,235.807,289.673,5.021996716,-42.92304886,79,0.95,19.69233559,16.80004377,116,53,-0.088838269,0.984042131,0.904448924,1.208829409,0.040242976,0.088078967,0.969170562,5.021996716,0.304380485,-56.52965535,0
2,3,W,2,H8,weg,PTK,function,1,1,short,16656,4.221596786,nuclear_IP,low,not_last,no_focus_particle,187.987,214.197,4.594536314,-35.34258703,82,14.54,-5.854385469,2.356457684,374,107,-0.098709188,0.784485313,0.685508135,0.893861813,0.081245254,0.28397874,1.005974507,4.594536314,0.208353677,-46.54618712,64
2,12,M,3,W23,es,PRO,function,1,1,short,261560,5.417572989,no_accent,no_accent,not_last,no_focus_particle,NA,123.398,0,0,75,NA,NA,NA,100,0,0,NA,0.949770635,0.949770635,0,0.039666799,1.010577377,0,0,0,0
2,12,M,3,W23,wird,VA,function,1,1,long,62904,4.798685167,no_accent,no_accent,not_last,no_focus_particle,134.051,145.44,2.387544409,-41.16455878,76,4.88,3.488846386,11.6687555,114,31,-0.023006743,1.031764724,0.97521628,1.119423663,0.012296708,0.045220151,1.024051742,2.387544409,0.144207383,-103.7758527,0
2,12,M,3,W23,sehr,ADV,content,1,1,long,30737,4.487675606,no_accent,no_accent,not_last,no_focus_particle,162.43,163.858,0.237977353,-10.34684145,82,10.24,NA,NA,127,53,-0.009123364,1.25019242,1.243965703,1.261183461,0.021023403,0.050376835,1.104897932,0.237977353,0.017217758,-26.08438729,4
2,12,M,3,W23,schwer,ADJ,content,1,1,long,4967,3.696181587,nuclear_ip,rising,not_last,no_focus_particle,194,220.072,6.269920632,-72.06805324,86,10.57,-0.58,6.22,325,144,-0.034510115,1.493180629,1.179204766,1.69385179,0.05712019,0.128917096,1.158795392,6.269920632,0.514647024,-181.6835622,100
2,12,M,3,W23,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,126,124.167,1.142549092,14.64806528,70,4.83,12.66899781,16.91486374,139,33,0.030940103,0.969797728,0.894653798,0.95568948,0.013090044,0.05513685,0.943205551,1.142549092,0.061035682,36.92777256,0
2,12,M,3,W23,von,PP,function,1,1,short,109563,5.039667879,no_accent,no_accent,not_last,no_focus_particle,112,139.821,4.218526653,-87.88597194,71,7.8,NA,NA,173,18,-0.019040063,0.862042425,0.843446938,1.076175302,0.007140024,0.068623562,0.956679916,4.218526653,0.232728364,-221.5605353,0
2,12,M,3,W23,einem,ART,function,2,2,long,33790,4.528801044,no_accent,no_accent,not_last,no_focus_particle,114,119.034,1.690040906,31.88756427,75,10.12,-1.82,7.11,184,96,0.021023403,0.87743604,0.830970413,0.916181768,0.038080127,0.07298691,1.010577377,1.690040906,0.085211354,80.38854951,0
2,12,M,3,W23,günstigeren,ADJ,content,4,4,short,4,0.698970004,nuclear_IP,high,not_last,no_focus_particle,121,147.542,6.544112401,-20.70921646,77,6.26,20.34920286,23.17995359,213,51,-0.125347084,0.931313691,0.778147225,1.135602352,0.020230067,0.084490282,1.037526107,6.544112401,0.357455128,-52.20793469,50
2,12,M,3,W23,preis,NN,content,1,1,long,1691,3.228400359,postnuclear,no_accent,last,no_focus_particle,100.875,117.408,3.641609296,-42.34429414,74,9.89,-4.95,7.43,340,93,-0.034113447,0.776415443,0.732243465,0.903666759,0.036890123,0.134867116,0.997103012,3.641609296,0.171423294,-106.7499655,0
2,12,M,3,W23,zu,PTK,function,1,1,long,229130,5.360083851,no_accent,no_accent,not_last,no_focus_particle,NA,NA,0,0,66,NA,NA,NA,39,0,0,NA,0,0,0,0.015470052,0.889308091,0,0,0,0
2,12,M,3,W23,überzeugen,VV,content,4,4,long,666,2.824125834,no_accent,no_accent,not_last,no_focus_particle,115,124.821,2.061114874,17.76823167,80,7.56,-2.75,14.84,308,140,0.046013487,0.885132847,0.852890921,0.960723192,0.055533518,0.122173741,1.077949202,2.061114874,0.107832271,44.79371205,0
2,10,W,4,X24,lecker,ADJ,content,2,2,short,429,2.633468456,nuclear_IP,high,not_last,no_focus_particle,272.939,322.096,5.739293619,-63.7699291,81,8.68,10.62584849,2.831544281,137,56,-0.068859985,1.252048222,1.060634696,1.477545254,0.042846213,0.104820199,1.084322834,5.739293619,0.416910557,-83.34729733,100
2,10,W,4,X24,sieht,VV,content,1,1,long,10322,4.013805927,no_accent,no_accent,not_last,no_focus_particle,214.4,222.978,2.422009504,-78.12933885,68,1.47,NA,NA,162,26,-0.023718439,0.983513308,0.889322642,1.022863015,0.019892884,0.123947972,0.910295712,2.422009504,0.133540373,-102.1150459,0
2,10,W,4,X24,die,ART,function,1,1,long,326305,5.51362506,no_accent,no_accent,not_last,no_focus_particle,230,242.5,1.410505144,-117.5420954,75,2.58,1.845262882,29.28310295,72,45,-0.009181331,1.05507491,1.025376845,1.112415938,0.034429992,0.055087988,1.004002624,1.410505144,0.087039093,-153.6275186,0
2,10,W,4,X24,banane,NN,content,3,3,long,119,2.079181246,postnuclear,no_accent,last,no_focus_particle,201,212.015,2.237627648,-21.51565046,75,6.2,-1.201366755,6.914634052,180,134,-0.079571538,0.922043726,0.854651963,0.97257264,0.102524866,0.137719969,1.004002624,2.237627648,0.117920677,-28.12095515,4
2,10,W,4,X24,aus,PTK,function,1,1,long,67378,4.828524561,no_accent,no_accent,not_last,no_focus_particle,203.434,223.487,2.662680774,20.32580744,76,36.25,9.91,13.05,302,136,0.100229533,0.933209171,0.87904713,1.025197941,0.104055088,0.231063504,1.017389325,2.662680774,0.146150811,26.56583032,0
2,7,W,5,Y25,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,246.2,258.016,1.456789181,-132.4353801,77,0.32,NA,NA,115,20,-0.008540373,1.294399697,1.247045278,1.356522471,0.01552795,0.089285714,0.975424373,1.456789181,0.109477193,-170.5767695,7
2,7,W,5,Y25,laden,VV,content,2,2,long,272,2.436162647,prenuclear,falling,not_last,no_focus_particle,208,242.066,4.409750193,-22.96744892,83,6.04,2.743370022,15.75915407,204,138,-0.149068323,1.093562701,0.986488192,1.272665138,0.107142857,0.158385093,1.051431467,4.409750193,0.286176947,-29.58207421,54
2,7,W,5,Y25,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,197,230.972,4.370404362,27.31502726,80,2.98,7.035103408,23.59298814,132,56,0.124223602,1.035730058,0.943418645,1.214338289,0.043478261,0.102484472,1.01342792,4.370404362,0.270919644,35.18175511,4
2,7,W,5,Y25,bieber,NE,content,2,2,long,6,0.84509804,prenuclear,falling,last,no_focus_particle,188,206.164,5.159961389,-16.38082981,82,1.12,6.250539057,34.61703978,190,115,-0.244565217,0.988412441,0.804546697,1.083909907,0.089285714,0.147515528,1.038763618,5.159961389,0.27936321,-21.09850879,32
2,7,W,5,Y25,ein,PTK,function,1,1,long,185794,5.269034022,nuclear_IP,falling,not_last,no_focus_particle,156.733,175.257,2.695730708,23.44113659,78,0.55,21.38,26.27,281,160,0.089285714,0.824025783,0.788553343,0.921415953,0.124223602,0.218167702,0.988092222,2.695730708,0.132862611,30.19218393,25
2,1,W,6,Z26,carla,NE,content,2,2,long,381,2.582063363,prenuclear,rising,not_last,no_focus_particle,266,320.917,6.734934166,37.62533054,83,15.39,-5.168657545,-2.830595785,172,105,0.051333525,1.279830639,1.046434758,1.544057929,0.030111844,0.049326068,1.117273315,6.734934166,0.497623172,131.1995276,54
2,1,W,6,Z26,muss,VM,function,1,1,short,41814,4.621332101,no_accent,no_accent,not_last,no_focus_particle,284,307.059,2.975866656,-23.80693325,79,1.3,13.24632789,36.54271299,202,54,-0.035847433,1.36643572,1.244057929,1.47738164,0.015486091,0.057929452,1.063428818,2.975866656,0.233323711,-83.01477623,14
2,1,W,6,Z26,für,PP,function,1,1,long,106195,5.026108159,no_accent,no_accent,not_last,no_focus_particle,211.451,219.157,1.712775264,-171.2775264,73,NA,NA,NA,90,0,-0.002867795,1.017373941,0.955124134,1.054450539,0,0.025810152,0.982662072,1.712775264,0.099326405,-597.2447347,4
2,1,W,6,Z26,den,ART,function,1,1,long,145530,5.162955514,no_accent,no_accent,not_last,no_focus_particle,186,193.446,1.324419732,-28.17914323,76,1.97,-5.029148101,6.605666489,112,51,-0.013478635,0.894919169,0.862196882,0.930744804,0.014625753,0.0321193,1.023045445,1.324419732,0.068547921,-98.26067245,4
2,1,W,6,Z26,deutsch-unterricht,NN,content,4,4,long,1,0.301029996,nuclear_ip,rising,not_last,no_focus_particle,210,266.74,7.522785688,20.00740874,77,12.32,-7.15,1.26,251,95,0.107829079,1.01039261,0.831081601,1.28339107,0.027244049,0.071981646,1.036506569,7.522785688,0.452309469,69.76583429,29
2,1,W,6,Z26,als,PTK,function,1,1,short,59151,4.771969433,no_accent,no_accent,not_last,no_focus_particle,177.013,185.542,3.28039403,-109.3464677,74,NA,NA,NA,181,73,-0.008603384,0.851679176,0.738621055,0.89271555,0.020934901,0.051907083,0.996123196,3.28039403,0.154094496,-381.2911327,4
2,1,W,6,Z26,hausaufgabe,NN,content,4,4,long,28,1.462397998,prenuclear,low,not_last,no_focus_particle,195,221.095,4.193476315,13.31262322,74,11.52,1.71,1,150,81,0.090335532,0.938221709,0.834935527,1.063775019,0.023229137,0.04301692,0.996123196,4.193476315,0.228839492,46.42111718,18
2,1,W,6,Z26,eine,ART,function,2,2,long,118709,5.074487305,no_accent,no_accent,not_last,no_focus_particle,211,234.086,4.667014323,44.44775545,77,13.72,-6.78,4.09,68,59,0.030111844,1.015204003,0.860142417,1.126279831,0.016919989,0.019501004,1.036506569,4.667014323,0.266137413,154.9893233,4
2,1,W,6,Z26,ballade,NN,content,3,3,long,41,1.62324929,nuclear_IP,falling,last,no_focus_particle,213.5,254.508,8.001943013,-35.88315253,80,14.61,-4.160987712,1.787794988,156,118,-0.063951821,1.027232487,0.771324095,1.224538106,0.033839977,0.044737597,1.076889942,8.001943013,0.453214011,-125.1245529,79
2,1,W,6,Z26,auswendig,PTK,function,3,3,long,180,2.257678575,no_accent,no_accent,not_last,no_focus_particle,170.2,188.536,3.44780676,-156.7184891,75,11.22,-6.11,-0.55,143,95,-0.006309148,0.818899153,0.743316975,0.907120862,0.027244049,0.041009464,1.00958432,3.44780676,0.163803888,-546.4773714,0
2,1,W,6,Z26,lernen,VV,content,2,2,long,3727,3.571475904,no_accent,no_accent,not_last,no_focus_particle,168,180.424,2.481559177,-14.59740692,74,10.78,-1.88,6.28,339,139,-0.048752509,0.808314088,0.752165127,0.868090839,0.039862346,0.097218239,0.996123196,2.481559177,0.115925712,-50.90115793,0
2,5,M,7,F6,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,111,115.73,0.756472856,-37.82364281,74,NA,NA,NA,76,0,-0.006587615,0.849039285,0.847371803,0.885219067,0,0.025032938,0.954456927,0.756472856,0.037847265,-114.8325796,0
2,5,M,7,F6,sind,VA,function,1,1,short,109934,5.041135981,prenuclear,high,not_last,no_focus_particle,132.393,138.609,1.877702549,15.77901302,82,6.97,0.474563424,10.76378173,196,55,0.039196311,1.012674397,0.951245258,1.060220597,0.018115942,0.06455863,1.05764146,1.877702549,0.10897534,47.90508352,0
2,5,M,7,F6,schon,ADV,content,1,1,long,65985,4.819451803,no_accent,no_accent,not_last,no_focus_particle,108,126.178,3.486081442,-32.88756077,80,6.07,7.25867545,14.45127009,272,61,-0.034914361,0.826092278,0.78910935,0.965135846,0.020092227,0.089591568,1.031845326,3.486081442,0.176026496,-99.8466345,7
2,5,M,7,F6,sehr,ADV,content,1,1,long,30737,4.487675606,prenuclear,rising,not_last,no_focus_particle,135.287,170.903,9.077951952,46.55359975,86,9.21,-2.77,8.18,234,152,0.064229249,1.034810611,0.773796047,1.307237486,0.050065876,0.077075099,1.109233726,9.077951952,0.533441439,141.3367289,100
2,5,M,7,F6,gespannt,ADJ,content,2,2,short,257,2.411619706,nuclear_ip,falling,not_last,no_focus_particle,141.541,169.596,4.515017693,-19.21284125,86,10.78,-5.073375094,0.520988669,415,91,-0.07740448,1.082647473,0.999441623,1.29724024,0.02997365,0.136693017,1.109233726,4.515017693,0.297798617,-58.33018602,32
2,5,M,7,F6,auf,PP,function,1,1,long,131482,5.118869605,no_accent,no_accent,not_last,no_focus_particle,106,109.991,1.249029947,113.548177,76,NA,NA,NA,144,75,0.003623188,0.810794272,0.782760678,0.841321442,0.024703557,0.04743083,0.98025306,1.249029947,0.058560764,344.7322653,0
2,5,M,7,F6,die,ART,function,1,1,long,326305,5.51362506,no_accent,no_accent,not_last,no_focus_particle,106,108.439,4.254520845,-212.7260422,74,NA,NA,NA,96,52,-0.006587615,0.810794272,0.648727206,0.82945019,0.0171278,0.031620553,0.954456927,4.254520845,0.180722984,-645.8362642,0
2,5,M,7,F6,ersten,ADV,content,2,2,long,5076,3.705607163,prenuclear,rising,not_last,no_focus_particle,147.907,182.477,7.111060318,34.68809911,82,8.04,-5.12,9.63,188,152,0.067523057,1.131341023,0.925605801,1.395767042,0.050065876,0.061923584,1.05764146,7.111060318,0.470161241,105.3130689,29
2,5,M,7,F6,untersuchungsergebnisse,NN,content,8,8,short,14,1.176091259,nuclear_IP,falling,last,no_focus_particle,126,191.872,12.71359804,-16.51116629,74,4.81,20.61329424,31.01120094,140,85,-0.253623188,0.963774324,0.704182475,1.467629421,0.027997365,0.046113307,0.954456927,12.71359804,0.763446947,-50.12790086,14
2,6,W,8,B28,matthias,NE,content,3,3,long,30,1.491361694,nuclear_IP,rising,not_last,no_focus_particle,294,422.057,15.22566816,-338.3481813,82,0.25,-0.808301732,14.27631285,396,79,-0.023041475,1.449411115,0.863508857,2.080728255,0.040450589,0.202764977,1.113117135,15.22566816,1.217219398,-660.7939982,100
2,6,W,8,B28,hat,VA,function,1,1,short,114762,5.059801893,no_accent,no_accent,not_last,no_focus_particle,205.95,223.68,5.161576276,-87.48434366,78,5.53,-0.352983865,16.4655022,149,40,-0.030209933,1.015327276,0.818444003,1.10273564,0.020481311,0.076292883,1.058818738,5.161576276,0.284291637,-170.8569232,0
2,6,W,8,B28,mit,PP,function,1,1,short,152783,5.184077876,no_accent,no_accent,not_last,no_focus_particle,193,218.751,3.200487577,-50.80139011,75,1.39,NA,NA,110,20,-0.032258065,0.951484167,0.896411475,1.078435819,0.010240655,0.056323605,1.018094941,3.200487577,0.182024344,-99.21511488,0
2,6,W,8,B28,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,185,371.451,13.42018817,-161.6890141,76,7.87,-4.582839333,11.22537792,149,49,-0.04249872,0.912044409,0.843507969,1.831242204,0.025089606,0.076292883,1.03166954,13.42018817,0.987734235,-315.7786445,0
2,6,W,8,B28,buhber,NE,content,2,2,long,0,0,no_accent,no_accent,last,no_focus_particle,176,188.597,2.293745276,-27.30649138,72,4.49,-2.100686705,13.27322167,111,62,-0.043010753,0.867674681,0.814401428,0.92977751,0.031746032,0.056835637,0.977371143,2.293745276,0.115376083,-53.32957767,0
2,6,W,8,B28,geredet,VV,content,3,3,long,1535,3.186391216,no_accent,no_accent,not_last,no_focus_particle,174,203.18,3.632071157,-39.05452857,70,3.37,3.880963782,27.38017682,172,120,-0.047619048,0.857814742,0.812104062,1.00167126,0.061443932,0.088069636,0.950221945,3.632071157,0.189567198,-76.2734943,4
2,3,W,9,I9,tom,NE,content,1,1,short,2567,3.409595019,prenuclear,high,not_last,no_focus_particle,300.3,378.325,4.674904245,-194.7876769,83,7,-3.956180112,7.255794826,140,58,-0.006976744,1.293448766,1.243898867,1.629517164,0.016860465,0.040697674,1.091573839,4.674904245,0.385618297,-670.0696084,54
2,3,W,9,I9,und,KON,function,1,1,short,255151,5.406798977,no_accent,no_accent,not_last,no_focus_particle,310.043,338.859,4.635492209,-54.53520246,84,0.7,26.25539134,17.76459854,123,57,-0.024709302,1.335413705,1.116677435,1.459529655,0.016569767,0.035755814,1.104725331,4.635492209,0.34285222,-187.6010965,4
2,3,W,9,I9,isabel,NE,content,3,3,short,330,2.519827994,nuclear_ip,low,not_last,no_focus_particle,223.705,299.478,7.949906226,32.31669197,79,9.51,-5.835060843,1.529220208,291,142,0.071511628,0.963539648,0.814945945,1.289908257,0.04127907,0.084593023,1.038967871,7.949906226,0.474962312,111.1694204,64
2,3,W,9,I9,möchten,VM,function,2,2,short,1552,3.191171456,no_accent,no_accent,not_last,no_focus_particle,243.514,293.89,4.427286347,22.9393075,78,3.42,-0.263308617,22.58687901,243,53,0.056104651,1.048860749,0.980204161,1.265839686,0.015406977,0.070639535,1.025816379,4.427286347,0.285635526,78.9112178,0
2,3,W,9,I9,an,PP,function,1,1,short,98024,4.991336851,no_accent,no_accent,not_last,no_focus_particle,233.318,259.748,3.317898086,-33.17898086,80,5.24,-0.288327785,7.842593137,124,66,-0.029069767,1.004944653,0.923663695,1.11878365,0.019186047,0.036046512,1.052119363,3.317898086,0.195119955,-114.1356942,0
2,3,W,9,I9,dem,ART,function,1,1,long,74981,4.87495702,no_accent,no_accent,not_last,no_focus_particle,214.504,219.387,0.725518891,-19.09260239,76,4.72,8.624995879,8.057182233,121,38,-0.011046512,0.923909204,0.90615928,0.944941207,0.011046512,0.035174419,0.999513395,0.725518891,0.038781927,-65.67855221,0
2,3,W,9,I9,stand,NN,content,1,1,short,410,2.613841822,prenuclear,rising,not_last,no_focus_particle,242.6,285.302,5.570709239,43.52116593,79,10.67,-0.932039955,1.880260789,343,76,0.037209302,1.044923978,0.890743851,1.22884955,0.022093023,0.099709302,1.038967871,5.570709239,0.338105698,149.7128108,21
2,3,W,9,I9,des,ART,function,1,1,short,28286,4.45158689,no_accent,no_accent,not_last,no_focus_particle,285,289.277,0.709587184,-28.38348734,74,1.52,NA,NA,111,27,-0.007267442,1.227548779,1.195934014,1.245970625,0.007848837,0.032267442,0.973210411,0.709587184,0.050036611,-97.63919645,4
2,3,W,9,I9,frauenvereins,NN,content,4,3,long,3,0.602059991,nuclear_ip,high,not_last,no_focus_particle,230.455,252.833,3.835803596,-28.41335997,79,5.97,-4.41,18.51,293,78,-0.039244186,0.992613171,0.87257613,1.08899944,0.022674419,0.085174419,1.038967871,3.835803596,0.216423311,-97.7419583,14
